Information,Record_No,273,Record_No,274,Record_No,275,Record_No,276,Record_No,277,Record_No,278,Record_No,279,Record_No,280,Record_No,281,Record_No,282,Record_No,283,Record_No,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105,52.97649,105,130.5641,105,255.9518,105,384.9239,105,251.7164,105,295.2641,105,191.9661,105,324.1714,105,228.5763,105,319.9249,250,92.37635,250,139.5642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,105.5,51.42292,105.5,131.6583,105.5,258.2834,105.5,386.9346,105.5,249.3313,105.5,292.2267,105.5,188.9376,105.5,320.9333,105.5,225.8118,105.5,316.3758,251,88.31809,251,136.7264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,106,49.5,106,132.2531,106,258.1107,106,387.1327,106,245.9998,106,288.3356,106,186.2431,106,317.4807,106,221.7415,106,312.631,252,82.68007,252,133.4702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,106.5,48.74312,106.5,133.2602,106.5,257.7181,106.5,386.4505,106.5,242.171,106.5,284.3016,106.5,183.6558,106.5,314.2458,106.5,216.8683,106.5,307.9152,253,76.93122,253,128.4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,107,47.95544,107,133.3266,107,258.7857,107,386.4889,107,240.9158,107,282.9418,107,179.7775,107,311.1733,107,212.3709,107,304.0387,254,72.20764,254,125.2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,107.5,46.77475,107.5,132.3627,107.5,258.8874,107.5,385.5782,107.5,240.2061,107.5,281.4547,107.5,177.7002,107.5,309.0312,107.5,210.0225,107.5,302.4219,255,68.34415,255,122.0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,108,46.75489,108,132.3592,108,259.9079,108,385.4098,108,237.2215,108,277.8813,108,177.6484,108,306.8689,108,208.2227,108,300.9229,256,63.81702,256,117.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,108.5,47.36429,108.5,132.2771,108.5,262.0873,108.5,386.1005,108.5,232.9232,108.5,273.5919,108.5,174.9158,108.5,302.4601,108.5,206.6842,108.5,298.3026,257,59.4018,257,113.6661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,109,47.92324,109,131.5634,109,262.8031,109,385.6132,109,228.6211,109,268.2916,109,171.3901,109,298.5401,109,205.0886,109,296.4895,258,56.75037,258,110.1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,109.5,49.0465,109.5,131.3786,109.5,262.7119,109.5,384.8816,109.5,224.0584,109.5,263.2358,109.5,169.6473,109.5,296.0802,109.5,202.4205,109.5,294.6909,259,53.1403,259,105.0956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,110,50.09695,110,131.1262,110,262.1174,110,383.8049,110,219.6498,110,259.0188,110,167.1167,110,292.7059,110,198.4483,110,289.7939,260,50.32659,260,100.5177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,110.5,50.9216,110.5,130.1062,110.5,261.4344,110.5,381.7805,110.5,215.3048,110.5,253.3304,110.5,164.8278,110.5,288.7906,110.5,195.4634,110.5,286.3013,261,47.30234,261,96.51168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,111,52.11034,111,128.6789,111,261.4638,111,380.1065,111,210.0689,111,248.0835,111,162.7881,111,285.4034,111,195.4653,111,286.6476,262,44.9609,262,92.84947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,111.5,53.50549,111.5,127.483,111.5,262.9043,111.5,380.3603,111.5,206.3221,111.5,244.5352,111.5,159.1877,111.5,281.753,111.5,194.5663,111.5,286.3335,263,41.17348,263,87.84332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,112,55.36201,112,126.8699,112,263.899,112,380.5214,112,203.4572,112,240.265,112,156.4464,112,277.5348,112,191.6754,112,283.6693,264,37.82384,264,83.05326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,112.5,57.23592,112.5,126.2082,112.5,263.2116,112.5,379.1211,112.5,200.0545,112.5,236.167,112.5,153.5454,112.5,273.0332,112.5,189.6144,112.5,280.5589,265,34.81633,265,78.43726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,113,58.22673,113,125.5435,113,263.0298,113,377.59,113,197.4925,113,233.4426,113,149.593,113,268.51,113,187.8465,113,278.1524,266,31.45859,266,73.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,113.5,59.1504,113.5,125.5057,113.5,261.6145,113.5,375.0576,113.5,195.6183,113.5,232.1929,113.5,146.9343,113.5,265.0319,113.5,186.1848,113.5,276.92,267,26.94397,267,67.49352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,114,60.39014,114,125.8528,114,259.4985,114,372.872,114,195.2846,114,231.419,114,144.7058,114,261.7347,114,185.2401,114,276.7142,268,23.58789,268,62.77501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,114.5,60.55037,114.5,126.0026,114.5,259.5433,114.5,372.6574,114.5,196.1321,114.5,229.5831,114.5,141.8612,114.5,257.1788,114.5,185.5656,114.5,276.6399,269,19.82573,269,58.39431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,115,60.21399,115,126.0372,115,259.8233,115,371.6889,115,195.4986,115,228.2944,115,139.4251,115,252.7536,115,187.1237,115,276.4332,270,16.30546,270,53.32326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,115.5,60.67381,115.5,126.7437,115.5,259.1195,115.5,370.2567,115.5,193.9983,115.5,227.0636,115.5,136.3216,115.5,248.9008,115.5,186.5774,115.5,274.9753,271,14.04556,271,50.11461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,116,60.8814,116,127.737,116,258.5211,116,369.9451,116,193.1348,116,224.2843,116,131.9739,116,244.9063,116,184.0842,116,272.6376,272,11.90449,272,46.70693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,116.5,60.52556,116.5,128.2888,116.5,256.854,116.5,367.8872,116.5,191.8274,116.5,221.3594,116.5,128.6369,116.5,241.2962,116.5,182.2857,116.5,270.1482,273,10.26177,273,42.83536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,117,60.10386,117,128.7258,117,254.3104,117,365.0939,117,191.1851,117,218.8788,117,126.4017,117,237.9396,117,180.3351,117,266.7537,274,8.586767,274,38.89951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,117.5,59.12316,117.5,129.3277,117.5,253.1978,117.5,364.4055,117.5,191.5748,117.5,217.183,117.5,124.5357,117.5,235.0862,117.5,178.965,117.5,263.2628,275,8.332205,275,36.19024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,118,58.06173,118,130.0558,118,252.809,118,363.9119,118,190.8287,118,215.9821,118,122.1549,118,232.3464,118,179.556,118,261.5857,276,6.871727,276,32.42301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,118.5,57.23274,118.5,131.0735,118.5,252.7273,118.5,364.0278,118.5,188.2614,118.5,212.758,118.5,119.3053,118.5,229.401,118.5,179.7715,118.5,261.4549,277,6.006295,277,29.17578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,119,55.9,119,131.802,119,253.4095,119,365.048,119,185.2413,119,208.1475,119,116.878,119,226.7301,119,177.8196,119,258.5444,278,5.191001,278,25.84724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,119.5,55.00787,119.5,132.3571,119.5,252.72,119.5,364.2968,119.5,183.0284,119.5,204.5905,119.5,115.0288,119.5,224.0883,119.5,174.4709,119.5,253.5496,279,3.857338,279,21.53759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,120,54.81727,120,133.4441,120,250.4032,120,361.9568,120,180.8052,120,201.0459,120,113.2942,120,222.1502,120,171.1499,120,250.9301,280,1.850667,280,16.40447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,120.5,54.0348,120.5,133.5382,120.5,249.7914,120.5,360.9684,120.5,179.5549,120.5,198.2223,120.5,111.1631,120.5,220.5622,120.5,169.0456,120.5,248.396,281,0.6783697,281,12.88496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,121,53.14477,121,132.6349,121,250.5811,121,361.0706,121,178.324,121,196.2923,121,110.9076,121,219.4869,121,168.2009,121,245.6726,282,0.4856539,282,9.61394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,121.5,52.94205,121.5,132.4053,121.5,250.7442,121.5,360.8676,121.5,175.8231,121.5,193.3494,121.5,110.9793,121.5,218.8332,121.5,166.2077,121.5,243.7871,283,-1.110212,283,5.545121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,122,52.86405,122,132.0999,122,251.9182,122,361.8011,122,173.4529,122,190.2272,122,108.9874,122,216.3315,122,162.6476,122,240.6514,284,-2.72056,284,1.957521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,122.5,52.70821,122.5,131.0397,122.5,253.2413,122.5,361.4366,122.5,169.4253,122.5,185.3722,122.5,107.9398,122.5,213.0879,122.5,158.9008,122.5,237.0826,285,-2.862209,285,-0.2101385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,123,53.01223,123,129.7327,123,253.2292,123,359.6847,123,164.5867,123,179.4706,123,107.3593,123,210.6372,123,153.4832,123,231.5688,286,-3.297586,286,-2.210661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,123.5,52.97309,123.5,128.4793,123.5,253.8579,123.5,359.4013,123.5,162.1277,123.5,176.5659,123.5,106.0409,123.5,208.0609,123.5,148.5355,123.5,225.5108,287,-3.705332,287,-3.922975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,124,52.38295,124,126.9207,124,253.8998,124,358.4065,124,160.6361,124,174.6056,124,105.8952,124,205.5299,124,146.5843,124,223.2195,288,-2.870275,288,-4.474398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,124.5,52.21844,124.5,125.1727,124.5,252.868,124.5,357.6881,124.5,158.507,124.5,171.2319,124.5,106.3813,124.5,204.0686,124.5,145.102,124.5,221.8681,289,-2.163373,289,-5.657285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,125,51.78618,125,123.7817,125,253.7372,125,358.5221,125,156.2112,125,167.8123,125,104.5831,125,201.8944,125,143.082,125,219.8396,290,-1.869881,290,-7.577506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,125.5,50.73266,125.5,121.5021,125.5,255.4828,125.5,358.5129,125.5,153.793,125.5,165.3077,125.5,101.1766,125.5,197.2925,125.5,141.5537,125.5,218.2957,291,-0.8516206,291,-8.162176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,126,50.14572,126,118.9954,126,255.5973,126,357.8178,126,150.4769,126,162.2606,126,98.48048,126,192.9699,126,138.5287,126,216.1977,292,-0.1532492,292,-8.59721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,126.5,50.07376,126.5,117.6587,126.5,254.276,126.5,356.3535,126.5,147.9221,126.5,158.8299,126.5,94.92987,126.5,188.6751,126.5,133.8029,126.5,212.5256,293,-0.5151961,293,-9.587974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,127,49.27391,127,116.3672,127,251.5621,127,352.7434,127,147.494,127,156.9089,127,90.29987,127,183.7272,127,130.9663,127,208.7663,294,-4.18E-02,294,-9.931463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,127.5,48.28823,127.5,114.9782,127.5,249.0165,127.5,348.9236,127.5,146.8525,127.5,155.457,127.5,85.3769,127.5,177.6867,127.5,130.3671,127.5,207.6516,295,1.591724,295,-9.772443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,128,48.03075,128,113.8952,128,247.8779,128,346.9404,128,145.6766,128,153.6651,128,79.11105,128,168.3466,128,130.3538,128,207.3274,296,0.5923321,296,-11.00911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,128.5,47.72976,128.5,113.418,128.5,246.6489,128.5,345.0822,128.5,144.0631,128.5,151.2606,128.5,73.61251,128.5,159.9025,128.5,129.1515,128.5,205.159,297,0.5918863,297,-11.8225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,129,47.62671,129,113.3468,129,244.0721,129,341.0087,129,141.0511,129,147.6795,129,69.54438,129,153.5857,129,126.8195,129,202.3874,298,1.298945,298,-11.59968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,129.5,47.67321,129.5,112.959,129.5,239.7946,129.5,335.0117,129.5,138.6118,129.5,144.4919,129.5,64.55856,129.5,146.4352,129.5,124.0998,129.5,198.7667,299,2.032143,299,-11.67891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,130,46.99893,130,112.1391,130,234.7908,130,329.1196,130,137.5473,130,142.2902,130,60.86655,130,140.4632,130,121.7974,130,195.5303,300,1.321763,300,-12.81796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,130.5,46.49084,130.5,111.6733,130.5,230.3353,130.5,324.2018,130.5,136.5316,130.5,140.1713,130.5,59.15172,130.5,136.2654,130.5,121.3546,130.5,194.7653,301,1.704333,301,-12.47994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,131,46.23649,131,111.5385,131,227.6274,131,320.9664,131,136.1679,131,138.8153,131,57.3314,131,132.3235,131,121.3345,131,195.5922,302,1.303871,302,-12.65808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,131.5,45.05106,131.5,110.6578,131.5,225.8402,131.5,318.4374,131.5,136.2602,131.5,137.784,131.5,55.59834,131.5,129.2545,131.5,121.9379,131.5,196.8049,303,0.2799907,303,-13.10032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,132,44.19263,132,110.19,132,224.1666,132,315.91,132,134.816,132,135.3958,132,53.6529,132,126.8372,132,121.8333,132,196.8686,304,-0.4456109,304,-13.89325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,132.5,43.99796,132.5,109.946,132.5,223.8399,132.5,314.1948,132.5,132.8258,132.5,131.7467,132.5,50.57407,132.5,123.2682,132.5,119.4066,132.5,195.1349,305,-0.8131517,305,-13.59569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
